id,created,cus_mail,cus_name,cus_mobi,course_mode_id,course_schedule,payment_amount,payment_status,cus_pic_id,lead_source,payment_date,payment_method,total_fee,lead_id,actually_received,original_fee,cus_location_id
1985,2022-07-18 20:13:15,qcooper@example.com,Dawn Ruiz,+1-616-857-2730x64505,1,072022,2250000,Fully-paid,1593,FB,2022-07-18 00:00:00,FB,2250000,15387,2250000,,1
1986,2022-07-18 22:29:30,urobinson@example.net,Tiffany Simpson DVM,+1-902-860-7869x733,2,072022,6000000,Fully-paid,5457,TTK,2022-07-18 00:00:00,FB,6000000,15388,6000000,,1
1987,2022-07-19 10:05:13,yross@example.org,Brandon Price,232-563-9251x8906,2,072022,3666000,Fully-paid,1659,FB,2022-07-19 00:00:00,FB,3666000,15377,3666000,,1
1988,2022-07-19 10:08:35,gblair@example.org,Deborah Lewis,826-304-2623x94839,2,072022,3666000,Fully-paid,1659,FB,2022-07-18 00:00:00,FB,3666000,15264,3666000,,1
1989,2022-07-19 13:55:07,kathy76@example.org,Joshua Oneal,+1-286-523-9144,,072022,4000000,Fully-paid,1593,GL,2022-07-12 00:00:00,FB,4000000,,4000000,,2
1991,2022-07-19 16:27:13,michaelreynolds@example.net,Diana Wilson,(727)517-9919,2,072022,1800000,Fully-paid,5457,FB,2022-07-19 00:00:00,FB,1800000,15602,0,,1
1992,2022-07-19 16:34:30,halemichael@example.com,Debra Gaines,+1-998-770-1688x98316,,072022,3166000,Past due,1659,FB,2022-07-19 00:00:00,TL,5166000,,3166000,,1
1993,2022-07-19 17:28:00,xsteele@example.net,Julie Lester,001-687-250-7936x93465,1,072022,4299000,Fully-paid,1593,FB,2022-07-19 00:00:00,FB,4299000,15604,0,,2
1994,2022-07-19 20:24:18,patelpaul@example.com,Thomas Drake,319-735-8419x6062,2,072022,3000000,Fully-paid,5457,FB,2022-07-19 00:00:00,FB,3000000,15623,0,,2
1995,2022-07-19 22:27:47,zgibbs@example.net,Mrs. Jennifer Little,646-939-4642,1,072022,1800000,Fully-paid,1593,FB,2022-07-19 00:00:00,GG,1800000,15374,0,,1
1996,2022-07-20 09:39:21,fostereileen@example.net,Anthony Gaines,+1-656-470-8895x5801,2,072022,3666000,Fully-paid,5457,FB,2022-07-19 00:00:00,FB,3666000,15362,0,,1
1997,2022-07-20 10:36:48,charles70@example.net,Jeffrey Floyd,932.301.0970,2,072022,3666000,Fully-paid,7779,FB,2022-07-20 00:00:00,FB,3666000,15637,0,,1
1998,2022-07-20 10:59:14,kennethjohnson@example.com,Johnathan Ross,(688)637-2911,2,072022,3666000,Fully-paid,1659,FB,2022-07-20 00:00:00,FB,3666000,15636,3666000,,1
1999,2022-07-20 11:09:02,paige17@example.org,Elizabeth Lyons,965-866-2736x5621,1,072022,5900000,Deposit,5457,FB,2022-07-20 00:00:00,FB,11799000,15392,0,,2
2004,2022-07-21 09:55:40,davisrobert@example.org,Julia Cunningham,680.691.1907x52327,2,072022,3800000,Fully-paid,5457,FB,2022-07-21 00:00:00,FB,3800000,15726,0,,1
2005,2022-07-21 10:04:58,sandra42@example.com,Karen Davis,308-865-1031,1,072022,11000000,Fully-paid,1593,FB,2022-07-21 00:00:00,FB,11000000,15638,0,,2
2001,2022-07-20 21:26:38,shanemcdowell@example.org,Jose Young,661.412.9416,2,072022,3666666,Fully-paid,1593,FB,2022-07-20 00:00:00,FB,3666666,15694,0,,1
2002,2022-07-21 09:33:06,kenneth44@example.org,Kristina Smith,4054953357,1,072022,11000000,Fully-paid,1593,FB,2022-07-21 00:00:00,FB,11000000,15644,0,,2
2003,2022-07-21 09:38:22,walkerearl@example.net,Christopher Williamson,(464)798-7689,,072022,8900000,Fully-paid,1593,FB,2022-07-20 00:00:00,TL,8900000,,8900000,,2
2006,2022-07-21 11:15:29,acostalauren@example.net,Jonathan Reyes,371-522-5748x85307,,072022,5900000,Past due,5457,FB,2022-07-21 00:00:00,FB,11799000,,5900000,,1
2007,2022-07-21 11:19:51,robertgreen@example.com,Melissa Martinez,(417)907-8892x942,2,072022,3000000,Fully-paid,5457,FB,2022-07-21 00:00:00,FB,3000000,15733,0,,1
2008,2022-07-21 12:07:38,gonzalezkenneth@example.net,Dennis Boyer,+1-647-811-6934x7879,1,072022,11799000,Fully-paid,1593,FB,2022-07-21 00:00:00,TL,11799000,15734,0,,1
2009,2022-07-21 15:16:00,abell@example.com,Nicholas Nunez,616.840.1049,2,082022,3166000,Fully-paid,5457,FB,2022-07-21 00:00:00,FB,3166000,15806,0,,1
2010,2022-07-21 15:17:58,uhardin@example.com,Ryan Randolph,+1-621-502-9391x919,2,082022,3166000,Fully-paid,5457,WOM,2022-07-21 00:00:00,FB,3166000,15807,0,,1
2011,2022-07-21 17:13:36,joseph39@example.net,Kristine Hobbs,445-359-0655x080,1,082022,2000000,Fully-paid,1593,FB,2022-07-21 00:00:00,FB,2000000,15822,0,,1
2012,2022-07-21 17:30:16,sanderskendra@example.net,Craig Waters,268-328-3749,,062022,2350000,Past due,5457,FB,2022-07-21 00:00:00,FB,4699000,,2350000,,5
2013,2022-07-22 08:57:46,fergusonsara@example.org,Austin Holden,001-421-697-3809,1,082022,1000000,Deposit,7779,FB,2022-07-21 00:00:00,FB,3600000,15652,0,,1
2014,2022-07-22 09:15:23,dcook@example.com,Ryan Smith,(675)296-3956,1,072022,4866000,Fully-paid,1659,AFF,2022-07-21 00:00:00,FB,4866000,15876,4866000,,2
2015,2022-07-22 15:18:41,caroline33@example.com,Timothy Turner,(575)545-4812x6966,1,072022,3500000,Fully-paid,1593,FB,2022-07-22 00:00:00,FB,3500000,16121,3500000,,1
2016,2022-07-22 15:29:47,whiteheadgerald@example.org,Dwayne Lewis,783.955.6007x59166,2,082022,1500000,Deposit,7779,FB,2022-07-22 00:00:00,FB,3000000,16123,1500000,,1
2018,2022-07-22 17:25:27,joshuabradshaw@example.net,Michael Larson,3609754090,,,1500000,Deposit,1006,,2022-07-22 00:00:00,FB,3200000,,1500000,,5
2019,2022-07-23 09:14:34,gperez@example.org,Jessica Foster,462.862.6444x06306,2,072022,2350000,Deposit,5457,FB,2022-07-23 00:00:00,FB,4699000,16171,2350000,,2
2020,2022-07-23 09:19:59,morganblanchard@example.org,Dr. Michele Tucker DVM,001-628-250-9401,1,072022,5366000,Fully-paid,1659,FB,2022-07-23 00:00:00,FB,5366000,15603,5366000,,1
2021,2022-07-23 10:52:52,richard61@example.com,Erica Hall,+1-590-442-2619x86603,1,072022,3799000,Fully-paid,5457,FB,2022-07-23 00:00:00,FB,4299000,16178,3799000,,2
2022,2022-07-23 11:45:01,fcox@example.net,Megan Smith,+1-865-640-6174x04818,1,082022,11000000,Fully-paid,5457,FB,2022-07-23 00:00:00,FB,11000000,15383,11000000,,2
2023,2022-07-23 12:05:46,chughes@example.org,Brandon Beard,(546)897-0407x411,2,072022,4699000,Fully-paid,1593,TDF,2022-07-23 00:00:00,TL,4699000,15641,4699000,,1
2024,2022-07-23 17:59:33,thomascarlson@example.org,Robin Porter,925.216.3423x556,1,072022,10799000,Fully-paid,5457,FB,2022-07-23 00:00:00,FB,10799000,16307,10799000,,2
2025,2022-07-23 18:10:27,bdavis@example.net,Randy Sharp,(924)530-0643x5762,1,072022,8600000,Fully-paid,1593,FB,2022-07-23 00:00:00,FB,8600000,16308,8600000,,2
2026,2022-07-23 18:10:49,denisemoore@example.org,Alexander Lane,808.230.7607,2,082022,5250000,Deposit,5457,FB,2022-07-23 00:00:00,FB,10499000,15363,5250000,,2
2027,2022-07-24 10:19:21,andrew65@example.org,Monica Simpson MD,3823058880,1,072022,5400000,Deposit,1659,WL,2022-07-23 00:00:00,TL,10799000,13169,5292000,,1
2028,2022-07-24 16:06:26,stephanieschwartz@example.net,Sheila Maldonado,(703)975-2577x5725,,082022,1000000,Deposit,1659,FB,2022-07-24 00:00:00,FB,10000000,16319,10000000,,1
2029,2022-07-24 16:11:51,trobles@example.net,Shawn Cantrell,729-288-8320x927,2,092022,2065000,Fully-paid,1659,UP,2022-07-24 00:00:00,TL,4130000,,2065000,,5
2030,2022-07-24 16:11:52,william45@example.net,Courtney Johnson PhD,001-329-523-5144x077,2,092022,2065000,Fully-paid,5457,UP,2022-07-24 00:00:00,TL,4130000,,2065000,,5
2031,2022-07-24 17:42:08,millsmonica@example.net,Kevin Henson,323-543-0136x097,,072022,3166000,Fully-paid,1593,TDF,2022-07-23 00:00:00,HT,3166000,15371,3166000,,1
2032,2022-07-24 17:45:44,myerszachary@example.com,Chloe Robertson,+1-958-680-2246x521,,,4500000,Deposit,1593,,2022-07-23 00:00:00,FB,11500000,,4500000,,1
2033,2022-07-24 17:55:03,khanjonathan@example.org,Jessica Hill,001-806-483-3189x6220,,072022,4199000,Fully-paid,1593,FB,2022-07-23 00:00:00,FB,4199000,16309,4199000,,1
2034,2022-07-24 18:01:32,mzuniga@example.org,Robert Young,4328574420,,072022,3200000,Fully-paid,1593,UP,2022-07-24 00:00:00,FB,3200000,16322,3200000,,1
2035,2022-07-24 18:04:34,jstein@example.com,Frank Stephens,(668)311-7380,1,072022,6400000,Fully-paid,1593,TDF,2022-07-24 00:00:00,FB,6400000,15006,6400000,,1
2036,2022-07-24 18:12:18,pcrosby@example.org,Kevin Lyons,001-212-725-3849x9852,,072022,10000000,Fully-paid,1593,FB,2022-07-24 00:00:00,FB,10000000,16323,10000000,,1
2037,2022-07-24 19:46:01,marc46@example.com,Pedro Ryan,529.484.6171,2,082022,500000,Deposit,5457,TDF,2022-07-24 00:00:00,FB,2990000,14904,0,,1
2038,2022-07-24 22:16:19,nelsonrebecca@example.com,David Morgan,419-503-2851,2,072022,7999000,Fully-paid,1659,FB,2022-07-24 00:00:00,GG,7999000,15168,7999000,,1
2039,2022-07-24 22:18:17,smithgabriela@example.net,Justin Rodriguez,983.834.6204x7062,2,082022,3000000,Deposit,5457,FB,2022-07-24 00:00:00,FB,10000000,16326,3000000,,2
2040,2022-07-24 22:22:25,pdyer@example.net,Angela Wang,364-958-5577x5578,1,082022,1000000,Deposit,5457,FB,2022-07-24 00:00:00,FB,4866000,16328,1000000,,1
2042,2022-07-25 08:58:15,christopherfloyd@example.org,Larry Lin,765.765.1050x4234,,082022,3200000,Fully-paid,1593,UP,2022-07-24 00:00:00,FB,3200000,13596,3200000,,1
2043,2022-07-25 09:17:24,yvonne07@example.net,Michael Wood,513-370-0745x40130,,082022,7000000,Past due,5457,FB,2022-07-25 00:00:00,FB,10000000,,7000000,,2
2044,2022-07-25 10:12:10,melissa16@example.com,Patrick Davis,941.992.0750x1623,2,082022,5000000,Deposit,1659,FB,2022-07-25 00:00:00,FB,9999000,15389,9999000,,1
2045,2022-07-25 15:55:25,thompsonvictoria@example.org,Laura Williams,001-455-786-2944x09745,1,082022,4299000,Fully-paid,7779,FB,2022-07-25 00:00:00,FB,4299000,15722,4299000,,2
2046,2022-07-25 16:35:05,jfuller@example.org,Shawn Williams,642-388-9436x080,2,082022,9000000,Past due,1659,FB,2022-07-25 00:00:00,FB,10000000,,9000000,,5
2048,2022-07-25 17:40:11,duaneandersen@example.net,Veronica Figueroa,(334)442-7375,,082022,5400000,Fully-paid,1593,GL,2022-07-25 00:00:00,FB,10799000,,5400000,,2
2049,2022-07-25 21:49:04,simmonsdenise@example.com,Brandi Marquez,(413)881-9430,1,082022,11000000,Fully-paid,1593,FB,2022-07-25 00:00:00,FB,11000000,14985,11000000,,2
2053,2022-07-26 08:47:58,josephbrown@example.com,Heather Nelson,228.244.0195x81603,,082022,2490000,Past due,5457,TDF,2022-07-26 00:00:00,FB,2990000,,2490000,,5
2051,2022-07-25 21:55:07,nshaffer@example.org,James Bailey,565-853-9812x3954,,082022,3300000,Fully-paid,1593,GL,2022-07-25 00:00:00,FB,11000000,,3300000,,2
2052,2022-07-25 21:55:07,stephanie22@example.org,Kathy Stewart,+1-649-219-8473,,082022,7700000,Fully-paid,5457,GL,2022-07-25 00:00:00,FB,11000000,,7700000,,2
2054,2022-07-26 11:38:04,russomegan@example.net,Heather Tran,9893150420,2,072022,1600000,Fully-paid,5457,OT,2022-07-26 00:00:00,FB,1600000,13145,1600000,,2
2055,2022-07-26 13:48:45,rwoods@example.com,Scott Johnson,+1-696-872-5158x374,,082022,2600000,Past due,7779,FB,2022-07-26 00:00:00,FB,3600000,,2600000,,1
2056,2022-07-26 17:49:08,imartinez@example.net,Erica Merritt,001-936-741-1424x13552,2,999999,9999000,Fully-paid,1659,UP,2022-07-26 00:00:00,FB,9999000,,9999000,,5
2057,2022-07-26 20:34:21,nicholas95@example.com,Jose Lopez,920-724-3124,1,082022,2000000,Deposit,1593,FB,2022-07-26 00:00:00,FB,11799000,15583,11799000,,2
2058,2022-07-26 20:38:34,hooddakota@example.org,Joshua Garcia,(244)616-0065x192,2,082022,7000000,Fully-paid,7779,TDF,2022-07-26 00:00:00,TL,7000000,15146,7000000,,1
2059,2022-07-26 20:45:03,eric65@example.com,Janet King,+1-739-576-8544,,082022,6100000,Fully-paid,1593,UP,2022-07-26 00:00:00,TL,6100000,15112,6100000,,1
2060,2022-07-26 21:07:58,davidmiller@example.net,Sandra Ramirez,946.388.4438x69149,,072022,1000000,Past due,5457,,2022-07-26 00:00:00,FB,4699000,,1000000,,5
2061,2022-07-27 08:57:21,cardenasjeremy@example.com,John Moore,362-649-7574,,092022,5400000,Past due,1593,TDF,2022-07-26 00:00:00,FB,11300000,,5400000,,2
2062,2022-07-27 09:48:35,davisrobert@example.org,Molly Rivera,(841)392-2174x6571,2,072022,3150000,Deposit,5457,FB,2022-07-27 00:00:00,FB,6300000,16454,0,,1
2063,2022-07-27 10:12:16,jacobwang@example.com,Melissa Gallegos,474-668-6639,1,082022,4299000,Fully-paid,1659,FB,2022-07-26 00:00:00,FB,4299000,16444,4299000,,1
2065,2022-07-27 11:20:27,johnsonroberta@example.com,Mary Clark,001-931-304-3084x9462,2,082022,4699000,Fully-paid,5457,FB,2022-07-27 00:00:00,FB,4699000,16463,0,,1
2066,2022-07-27 15:59:05,dmendez@example.com,Manuel Robinson,588.601.5872,1,082022,11000000,Fully-paid,5457,GL,2022-07-27 00:00:00,FB,11000000,16343,0,,1
2067,2022-07-27 17:29:16,jennasmith@example.net,James Hays,973.443.7984x6433,1,082022,2700000,Deposit,1659,FB,2022-07-27 00:00:00,FB,5166000,16470,2700000,,1
2068,2022-07-28 10:26:29,amandasolomon@example.org,Allison Stewart,415-991-1215x553,2,082022,1000000,Deposit,1593,TDF,2022-07-28 00:00:00,FB,3466000,16334,1000000,,1
2069,2022-07-28 14:09:23,nmartinez@example.net,Dale Smith,406-487-4060x4087,1,082022,4966000,Fully-paid,1593,TDF,2022-07-28 00:00:00,FB,4966000,16472,4966000,,1
2070,2022-07-28 14:49:01,fwilkerson@example.org,Debra Gross,001-630-808-7555x929,1,082022,3500000,Fully-paid,5457,FB,2022-07-28 00:00:00,FB,3500000,16490,0,,2
2074,2022-07-28 19:49:52,emily51@example.org,Michael Huynh,+1-928-862-3344x445,1,082022,3500000,Fully-paid,5457,WOM,2022-07-28 00:00:00,FB,3500000,16501,0,,2
2072,2022-07-28 14:57:21,curtis72@example.net,Alicia Foster,(935)868-4170,1,082022,3500000,Fully-paid,5457,WOM,2022-07-28 00:00:00,FB,3500000,16491,0,,2
2073,2022-07-28 15:54:22,uflores@example.net,Alex Davies,423.949.5526,1,082022,4399000,Fully-paid,1593,WL,2022-07-28 00:00:00,FB,4399000,16493,4399000,,1
2075,2022-07-28 20:47:56,jfranklin@example.net,Jennifer Suarez,001-272-709-6811,2,082022,1600000,Fully-paid,1593,,2022-07-28 00:00:00,FB,1600000,16503,1600000,,1
2076,2022-07-28 21:52:36,adambright@example.org,Jasmine Reyes,381-544-3256,2,082022,3300000,Fully-paid,1659,TDF,2022-07-28 00:00:00,FB,3300000,16477,3300000,,1
2077,2022-07-29 13:47:16,cassandrawright@example.net,Troy Green,263.448.1489,,,3000000,Past due,1593,FB,2022-07-29 00:00:00,FB,5000000,,3000000,,1
2078,2022-07-29 14:39:51,megan34@example.net,Krystal Warren DVM,(844)488-4681x82231,1,082022,11299000,Fully-paid,5457,TDF,2022-07-29 00:00:00,FB,11299000,14889,11073000,,2
2079,2022-07-29 15:32:15,changvictoria@example.net,Janice Hall,001-547-511-9335x7559,2,062022,15120000,Fully-paid,1593,DN,2022-07-29 00:00:00,GG,15120000,16523,14000000,,1
2080,2022-07-29 16:29:52,monique75@example.net,Joshua Evans,001-537-756-6045x4371,1,082022,4299000,Fully-paid,5457,FB,2022-07-29 00:00:00,FB,4299000,15390,0,,2
2081,2022-07-29 16:40:45,juliasharp@example.org,Scott Barker,3296646850,,082022,3700000,Fully-paid,7779,TDF,2022-07-29 00:00:00,FB,3700000,16525,3700000,,1
2082,2022-07-29 17:43:19,jose65@example.com,Tammie Patterson,(350)350-0394x094,2,072022,1800000,Fully-paid,1659,FB,2022-07-29 00:00:00,FB,1800000,16526,1800000,,2
2116,2022-08-01 16:43:33,rschroeder@example.net,Angela King,977-581-2436,1,082022,3850000,Fully-paid,5457,FB,2022-08-01 00:00:00,FB,3850000,16553,0,,2
2084,2022-07-29 17:50:14,markmcclure@example.net,Maria Fernandez,392-475-0992x5356,1,082022,8400000,Fully-paid,1593,FB,2022-07-29 00:00:00,FB,8400000,16528,8400000,,2
2085,2022-07-29 20:11:05,tblair@example.com,Kim Allison,620-214-2717,,072022,3500000,Past due,7779,FB,2022-07-29 00:00:00,FB,7000000,,3500000,,2
2098,2022-07-30 10:00:15,blairkirsten@example.org,Tara Goodman,279-412-4004x47705,1,082022,11299000,Fully-paid,5457,FB,2022-07-30 00:00:00,TL,11299000,16542,11073000,,2
2101,2022-07-30 10:16:14,favila@example.net,Mr. James Gardner,+1-986-451-9545x75627,1,072022,2183000,Fully-paid,5457,WOM,2022-07-29 00:00:00,FB,4366000,16531,0,,2
2088,2022-07-29 23:08:35,vperkins@example.com,Cynthia Black,001-624-309-7013x487,1,082022,11399000,Fully-paid,1593,FB,2022-07-29 00:00:00,FB,11399000,16532,11399000,,2
2091,2022-07-29 23:27:28,alicia87@example.org,Timothy Humphrey,+1-775-996-3338x047,,082022,2666000,Past due,1593,FB,2022-07-29 00:00:00,FB,3666000,,2666000,,2
2090,2022-07-29 23:20:57,wbray@example.org,Samuel Steele,(546)475-6410x800,1,102022,500000,Deposit,1593,FB,2022-07-29 00:00:00,FB,10399000,15035,500000,,1
2092,2022-07-29 23:36:10,michelle07@example.net,Stephanie Macias,+1-221-238-3328,,082022,2700000,Fully-paid,1593,DN,2022-07-29 00:00:00,GG,2700000,16533,2700000,,1
2093,2022-07-29 23:36:53,julie70@example.com,Christopher Ali,344-875-3442,,082022,2700000,Fully-paid,1593,DN,2022-07-29 00:00:00,GG,2700000,16534,2700000,,1
2094,2022-07-30 08:48:35,yangwilliam@example.org,Caitlyn Sanford,498-305-6461x016,,072022,4875000,Past due,7779,EV,2022-07-29 00:00:00,FB,9750000,,4875000,,1
2095,2022-07-30 09:08:14,nicolefinley@example.org,Sandy Fisher,+1-300-554-0514x9856,,072022,2500000,Past due,5457,FB,2022-07-29 00:00:00,FB,5000000,,2500000,,2
2099,2022-07-30 10:05:12,johnsonchris@example.com,Jesus Green,296-742-3311x571,1,082022,11300000,Fully-paid,5457,WOM,2022-07-30 00:00:00,FB,11300000,16543,0,,2
2100,2022-07-30 10:14:03,margaret86@example.net,Angela Williams,(701)633-4031,2,072022,3666000,Fully-paid,1659,TDF,2022-07-30 00:00:00,FB,3666000,16536,3666000,,2
2102,2022-07-30 10:16:14,sanderspeter@example.net,Scott Scott,+1-356-479-1601x613,1,072022,2183000,Fully-paid,1659,WOM,2022-07-29 00:00:00,FB,4366000,,2183000,,2
2103,2022-07-30 10:22:24,millstiffany@example.org,Douglas Lynn,001-504-604-8876x1635,2,082022,10000000,Fully-paid,1593,FB,2022-07-30 00:00:00,FB,10000000,13879,10000000,,2
2104,2022-07-30 10:33:04,dyoung@example.org,Michael Payne,668-245-6121,,072022,3800000,Past due,5457,FB,2022-07-30 00:00:00,TL,15350000,,3800000,,2
2105,2022-07-30 16:53:49,taylorcourtney@example.org,Jacob Love,001-282-346-2124,,082022,1500000,Past due,7779,FB,2022-07-30 00:00:00,TL,3000000,,1500000,,1
2106,2022-07-30 22:50:22,zbauer@example.com,Roy Gross,001-909-347-0427x468,1,082022,2000000,Fully-paid,1593,TDF,2022-07-30 00:00:00,FB,4000000,16438,4000000,,2
2107,2022-07-30 22:50:22,matthew68@example.com,Jacob Trujillo,954-951-1905x3907,1,082022,2000000,Fully-paid,1659,TDF,2022-07-30 00:00:00,FB,4000000,,2000000,,2
2108,2022-07-30 22:55:17,audreyrussell@example.net,Harry Smith,001-809-934-4025x7822,,082022,3766000,Fully-paid,1593,GL,2022-07-30 00:00:00,FB,3766000,16505,3766000,,1
2109,2022-07-31 09:30:46,tpalmer@example.org,David Franklin,(876)399-8393,,,0,Fully-paid,6537,UP,2022-07-30 00:00:00,FB,0,,0,,1
2110,2022-07-31 16:30:51,hurstdenise@example.net,Amanda Grant,+1-431-856-3951x2820,1,082022,1000000,Deposit,1659,FB,2022-07-31 00:00:00,FB,11799000,16469,1000000,,2
2111,2022-07-31 18:36:35,kingjean@example.org,Amy Johnson,(202)681-5357x79928,2,082022,2900000,Fully-paid,1593,FB,2022-07-31 00:00:00,FB,2900000,14546,2900000,,1
2112,2022-07-31 18:42:21,hughesjulie@example.net,Linda Jones,559.738.8588x38344,1,082022,5650000,Deposit,1593,FB,2022-07-31 00:00:00,FB,11299000,16546,5650000,,2
2113,2022-07-31 21:13:28,heather13@example.net,David Taylor,960.429.6515x080,,082022,1766000,Fully-paid,6537,UP,2022-07-31 00:00:00,FB,1766000,,1766000,,1
2114,2022-07-31 21:14:22,pamela14@example.org,Caroline Newman,+1-232-582-6118x72192,1,082022,3399000,Fully-paid,7779,WOM,2022-07-31 00:00:00,FB,3399000,16547,3399000,,1
2115,2022-08-01 09:39:26,catherine29@example.com,Marie Gordon,+1-402-981-5421x07936,2,082022,2200000,Fully-paid,1593,UP,2022-07-29 00:00:00,FB,2200000,16527,2200000,,1
2117,2022-08-01 16:45:32,jbrown@example.org,Megan Riley,3376770261,,082022,1925000,Fully-paid,5457,FB,2022-08-01 00:00:00,FB,3850000,16554,0,,2
2118,2022-08-01 16:45:32,mtaylor@example.net,Caroline Hall,+1-233-871-6228x765,,082022,1925000,Fully-paid,1593,FB,2022-08-01 00:00:00,FB,3850000,,1925000,,2
2119,2022-08-01 16:47:44,miguel78@example.com,Patricia Pacheco,4056400381,1,082022,3850000,Fully-paid,5457,WOM,2022-08-01 00:00:00,FB,3850000,16555,0,,2
2120,2022-08-01 23:40:20,hsanchez@example.net,Justin Gonzalez,001-976-988-6887x8385,1,082022,4399000,Fully-paid,1593,FB,2022-08-01 00:00:00,FB,4399000,16538,4399000,,2
2121,2022-08-02 08:39:52,aaronkent@example.org,Terry Jacobs,001-465-592-2676x24673,,082022,3866000,Past due,5457,FB,2022-08-01 00:00:00,FB,4866000,,3866000,,1
2122,2022-08-02 09:46:21,clarkalicia@example.com,Jeremy Davila,(288)920-4239x7878,1,082022,5366000,Fully-paid,1593,GL,2022-08-02 00:00:00,FB,5366000,16559,5366000,,2
2123,2022-08-02 14:16:32,amorales@example.net,Barry Stout,393.338.0248,,,5500000,Past due,1593,GL,2022-08-02 00:00:00,FB,11000000,,5500000,,1
2124,2022-08-02 14:27:55,gbryant@example.org,Dana Bennett,+1-993-867-5901x770,2,082022,7100000,Fully-paid,1659,TDF,2022-08-02 00:00:00,FB,7100000,16518,7100000,,2
2125,2022-08-02 14:37:10,hlane@example.net,Ashlee Wagner,890-373-5353x662,1,082022,2800000,Fully-paid,5457,FB,2022-08-02 00:00:00,FB,2800000,15441,0,,2
2126,2022-08-02 15:22:26,larryduncan@example.org,Chelsea Johnson,900.917.9973,1,082022,4400000,Fully-paid,7779,FB,2022-08-02 00:00:00,FB,4400000,16558,4400000,,2
2127,2022-08-02 22:38:21,msalazar@example.org,Steven Carter,+1-729-920-1405x398,2,082022,3200000,Fully-paid,1593,FB,2022-08-02 00:00:00,FB,3200000,16571,3200000,,1
2128,2022-08-03 09:12:47,qwashington@example.net,Andrea Beck,(301)651-6834x71577,,082022,2466000,Past due,1659,FB,2022-08-02 00:00:00,FB,5166000,,2466000,,1
2129,2022-08-03 14:03:10,crawfordcolleen@example.net,Jason Singh,363-614-4869x4296,,,5650000,Past due,1593,FB,2022-08-03 00:00:00,FB,11299000,,5650000,,2
2130,2022-08-03 15:30:20,emckee@example.net,Derek Anderson,+1-750-335-7800x685,2,082022,700000,Fully-paid,1593,OT,2022-08-03 00:00:00,FB,700000,,700000,,5
